"symbol_name","symbol_module","symbol_filename","input_section","symbol_size","symbol_address","symbol_physical_memory","symbol_out_section","symbol_output_section","symbol_realtime","symbol_access_count","symbol_hw_usage","symbol_folder_name_for_file"
"small_symbol_5178","module_7","file_33.c","code",114,"0x884dc4a9","sysram","sysram_data","code","Low",27,"No","open_core/rlm"
"small_symbol_9850","module_15","file_48.c","bss",109,"0x8b68703b","ext_memory1","ext_memory1_data","code","Low",19,"No","core/middle"
"small_symbol_7756","module_3","file_50.c","bss",81,"0x8f5d90ae","sysram","sysram_data","code","Low",18,"No","custom/system"
"small_symbol_4362","module_10","file_11.c","code",110,"0x8e391491","sysram","sysram_data","init","Low",15,"No","open_core/rlm"
"small_symbol_4589","module_15","file_63.c","code",88,"0x88cce2da","ext_memory2","ext_memory2_data","init","Low",17,"No","core/mlm"
"small_symbol_1544","module_13","file_37.c","data",47,"0x8b62b7b3","sysram","sysram_data","always_power_on","Low",15,"No","open_core/rlm"
"small_symbol_5220","module_11","file_35.c","bss",40,"0x86d60d2a","sysram","sysram_data","data","Low",27,"No","custom/system"
"small_symbol_8564","module_14","file_54.c","data",111,"0x8eec6046","sysram","sysram_data","data","Low",30,"No","core/system"
"small_symbol_6254","module_3","file_74.c","data",41,"0x8c82069f","ext_memory2","ext_memory2_data","ro_after_write","Low",31,"No","open_core/system"
"small_symbol_1631","module_10","file_46.c","bss",40,"0x822f37c3","sysram","sysram_data","code","Low",15,"No","core/rlm"
"small_symbol_1005","module_8","file_43.c","data",93,"0x8a52d15a","sysram","sysram_data","code","Low",7,"No","core/rlm"
"small_symbol_6912","module_5","file_47.c","bss",49,"0x88278531","ext_memory2","ext_memory2_data","code","Low",3,"No","core/system"
"small_symbol_5098","module_15","file_78.c","data",46,"0x83a8f79a","sysram","sysram_data","code","Low",31,"No","core/mlm"
"small_symbol_6537","module_4","file_40.c","code",49,"0x8d60dc05","ext_memory2","ext_memory2_data","always_power_on","Low",7,"No","base/prj_ram"
"small_symbol_4059","module_12","file_22.c","code",42,"0x88604e2b","sysram","sysram_data","always_power_on","Low",24,"No","open_base/hal"
"small_symbol_6649","module_13","file_20.c","bss",25,"0x8eac5bc9","sysram","sysram_data","ro_after_write","Low",5,"No","base/hal"
"small_symbol_2653","module_11","file_28.c","code",31,"0x8874f947","sysram","sysram_data","data","Low",10,"No","base/hal"
"small_symbol_1574","module_15","file_20.c","data",60,"0x8890d5bb","sysram","sysram_data","init","Low",14,"No","core/rlm"
"small_symbol_7530","module_13","file_43.c","bss",109,"0x860bf816","sysram","sysram_data","data","Low",32,"No","custom/system"
"small_symbol_3256","module_11","file_23.c","code",111,"0x87682275","sysram","sysram_data","init","Low",14,"No","core/rlm"
"small_symbol_8486","module_2","file_4.c","bss",23,"0x836b002a","ext_memory1","ext_memory1_data","code","Low",11,"No","core/system"
"small_symbol_5687","module_10","file_58.c","code",104,"0x8d960c0d","ext_memory2","ext_memory2_data","ro_after_write","Low",26,"No","custom/system"
"small_symbol_1182","module_6","file_13.c","data",73,"0x8947f51d","ext_memory2","ext_memory2_data","code","Low",26,"No","base/exthal"
"small_symbol_7338","module_13","file_46.c","code",43,"0x8fb9b887","sysram","sysram_data","always_power_on","Low",30,"No","open_base/prj_ram"
"small_symbol_1051","module_11","file_17.c","code",103,"0x8036e04a","sysram","sysram_data","always_power_on","Low",24,"No","base/hal"
"small_symbol_2934","module_16","file_21.c","code",107,"0x851d9883","sysram","sysram_data","always_power_on","Low",30,"No","core/mlm"
"small_symbol_3641","module_12","file_15.c","data",82,"0x82f9b27d","ext_memory2","ext_memory2_data","code","Low",13,"No","open_core/mlm"
"small_symbol_6772","module_8","file_79.c","bss",124,"0x8e45af73","ext_memory1","ext_memory1_data","data","Low",14,"No","open_core/middle"
"small_symbol_5520","module_2","file_1.c","data",73,"0x8682e2af","sysram","sysram_data","ro_after_write","Low",28,"No","open_core/rlm"
"small_symbol_1160","module_7","file_66.c","bss",77,"0x85036c2a","sysram","sysram_data","code","Low",11,"No","open_core/mlm"
"small_symbol_6453","module_10","file_64.c","bss",56,"0x8a6faca6","ext_memory2","ext_memory2_data","ro_after_write","Low",27,"No","core/system"
"small_symbol_1363","module_14","file_74.c","code",56,"0x8d2a7f55","ext_memory1","ext_memory1_data","data","Low",6,"No","open_core/rlm"
"small_symbol_1753","module_12","file_39.c","code",25,"0x8105c020","sysram","sysram_data","init","Low",29,"No","core/system"
"small_symbol_2001","module_10","file_63.c","code",59,"0x879a3805","ext_memory2","ext_memory2_data","data","Low",31,"No","open_core/middle"
"small_symbol_5608","module_12","file_42.c","data",58,"0x8fe7975f","ext_memory1","ext_memory1_data","data","Low",17,"No","base/prj_ram"
"small_symbol_6822","module_15","file_23.c","data",104,"0x83b0995f","ext_memory2","ext_memory2_data","data","Low",17,"No","custom/system"
"small_symbol_2721","module_16","file_44.c","bss",59,"0x8769ab5d","sysram","sysram_data","ro_after_write","Low",21,"No","open_base/exthal"
"small_symbol_4286","module_1","file_22.c","bss",85,"0x844d9eb9","sysram","sysram_data","ro_after_write","Low",21,"No","base/hal"
"small_symbol_2558","module_11","file_43.c","data",89,"0x83db4cc9","sysram","sysram_data","code","Low",2,"No","core/system"
"small_symbol_6984","module_13","file_5.c","data",51,"0x80f6845c","sysram","sysram_data","data","Low",18,"No","base/prj_ram"
"small_symbol_5277","module_13","file_8.c","bss",58,"0x8df87461","ext_memory2","ext_memory2_data","always_power_on","Low",14,"No","base/exthal"
"small_symbol_9155","module_3","file_6.c","data",28,"0x863ccc02","ext_memory2","ext_memory2_data","code","Low",18,"No","core/mlm"
"small_symbol_3747","module_9","file_16.c","data",62,"0x8ed2f7e1","sysram","sysram_data","init","Low",17,"No","open_core/middle"
"small_symbol_5361","module_4","file_71.c","data",52,"0x8c1ac782","sysram","sysram_data","data","Low",11,"No","core/system"
"small_symbol_3440","module_4","file_46.c","data",69,"0x8e088318","ext_memory2","ext_memory2_data","ro_after_write","Low",4,"No","open_core/rlm"
"small_symbol_1581","module_12","file_14.c","bss",63,"0x818a7e66","ext_memory2","ext_memory2_data","init","Low",10,"No","open_core/mlm"
"small_symbol_5820","module_12","file_30.c","code",93,"0x826f5c8a","sysram","sysram_data","code","Low",9,"No","base/prj_ram"
"small_symbol_8428","module_8","file_39.c","code",94,"0x8096a418","sysram","sysram_data","data","Low",29,"No","core/middle"
"small_symbol_1864","module_13","file_5.c","bss",120,"0x80c1fd06","sysram","sysram_data","init","Low",8,"No","core/middle"
"small_symbol_2729","module_6","file_5.c","code",104,"0x84c7e55a","ext_memory1","ext_memory1_data","ro_after_write","Low",21,"No","open_base/prj_ram"
"small_symbol_7504","module_14","file_35.c","code",91,"0x8509f781","ext_memory2","ext_memory2_data","code","Low",16,"No","customer"
"small_symbol_4975","module_13","file_72.c","bss",56,"0x86bc32ee","sysram","sysram_data","code","Low",13,"No","core/system"
"small_symbol_7752","module_8","file_41.c","bss",118,"0x8360caa7","sysram","sysram_data","data","Low",26,"No","open_base/hal"
"small_symbol_4116","module_3","file_69.c","data",64,"0x8be0160a","sysram","sysram_data","data","Low",11,"No","core/mlm"
"small_symbol_8467","module_9","file_5.c","code",23,"0x88312dc9","sysram","sysram_data","code","Low",9,"No","core/middle"
"small_symbol_8606","module_7","file_49.c","data",62,"0x8baf6e20","sysram","sysram_data","data","Low",30,"No","base/hal"
"small_symbol_1699","module_13","file_22.c","data",31,"0x84cd7cc5","sysram","sysram_data","init","Low",32,"No","base/hal"
"small_symbol_6173","module_16","file_38.c","bss",119,"0x89b174bb","sysram","sysram_data","always_power_on","Low",8,"No","customer"
"small_symbol_4288","module_10","file_39.c","code",79,"0x841a7601","sysram","sysram_data","data","Low",25,"No","base/hal"
"small_symbol_8897","module_11","file_53.c","bss",81,"0x828f0259","ext_memory1","ext_memory1_data","init","Low",1,"No","open_core/system"
"small_symbol_8648","module_7","file_48.c","code",103,"0x8df360dc","ext_memory1","ext_memory1_data","always_power_on","Low",19,"No","core/rlm"
"small_symbol_2048","module_3","file_21.c","bss",35,"0x8d26fa2c","sysram","sysram_data","always_power_on","Low",12,"No","core/mlm"
"small_symbol_9807","module_14","file_34.c","code",116,"0x84018160","sysram","sysram_data","always_power_on","Low",5,"No","core/middle"
"small_symbol_5778","module_14","file_49.c","bss",40,"0x802ec25e","sysram","sysram_data","data","Low",3,"No","core/mlm"
"small_symbol_2904","module_3","file_58.c","data",32,"0x810d4d6e","sysram","sysram_data","data","Low",6,"No","core/rlm"
"small_symbol_1694","module_5","file_80.c","bss",79,"0x84629fec","ext_memory1","ext_memory1_data","ro_after_write","Low",6,"No","open_base/exthal"
"small_symbol_6786","module_13","file_75.c","bss",64,"0x8a484ed1","ext_memory1","ext_memory1_data","code","Low",26,"No","open_base/exthal"
"small_symbol_2178","module_13","file_29.c","data",124,"0x805e2620","sysram","sysram_data","code","Low",13,"No","core/mlm"
"small_symbol_7656","module_14","file_42.c","data",121,"0x89476a3d","sysram","sysram_data","init","Low",25,"No","open_core/mlm"
"small_symbol_2906","module_12","file_50.c","code",41,"0x8ee78a3f","sysram","sysram_data","init","Low",22,"No","open_core/system"
"small_symbol_9599","module_10","file_23.c","data",120,"0x8120f562","ext_memory2","ext_memory2_data","code","Low",1,"No","core/middle"
"small_symbol_3924","module_1","file_5.c","data",79,"0x8bd177ef","sysram","sysram_data","code","Low",5,"No","open_core/mlm"
"small_symbol_3518","module_9","file_1.c","bss",46,"0x8d55242f","ext_memory1","ext_memory1_data","ro_after_write","Low",1,"No","base/hal"
"small_symbol_4101","module_7","file_8.c","bss",91,"0x8fd99b64","ext_memory2","ext_memory2_data","data","Low",27,"No","customer"
"small_symbol_2490","module_2","file_61.c","bss",18,"0x8876dd2f","sysram","sysram_data","always_power_on","Low",22,"No","open_base/hal"
"small_symbol_5360","module_3","file_28.c","bss",126,"0x8742aa33","sysram","sysram_data","code","Low",8,"No","open_base/prj_ram"
"small_symbol_5037","module_4","file_69.c","code",123,"0x8a3e059d","sysram","sysram_data","always_power_on","Low",31,"No","open_core/middle"
"small_symbol_4651","module_16","file_6.c","bss",33,"0x8377152c","sysram","sysram_data","always_power_on","Low",28,"No","core/middle"
"small_symbol_1840","module_4","file_10.c","bss",56,"0x8d8b9071","sysram","sysram_data","code","Low",27,"No","core/mlm"
"small_symbol_4937","module_13","file_40.c","code",37,"0x8a2f4ac8","sysram","sysram_data","init","Low",14,"No","open_base/prj_ram"
"small_symbol_6066","module_8","file_44.c","bss",47,"0x8cf14ff5","sysram","sysram_data","code","Low",23,"No","open_base/exthal"
"small_symbol_4405","module_16","file_25.c","data",84,"0x8ee65360","sysram","sysram_data","code","Low",22,"No","base/hal"
"small_symbol_3655","module_1","file_29.c","code",28,"0x8fe44aab","sysram","sysram_data","ro_after_write","Low",30,"No","open_core/system"
"small_symbol_6792","module_3","file_15.c","code",105,"0x841287e9","sysram","sysram_data","data","Low",3,"No","core/rlm"
"small_symbol_8285","module_10","file_12.c","code",28,"0x88f46aef","sysram","sysram_data","always_power_on","Low",27,"No","core/middle"
"small_symbol_4183","module_4","file_38.c","data",120,"0x8b904117","sysram","sysram_data","ro_after_write","Low",1,"No","base/exthal"
"small_symbol_6670","module_10","file_60.c","code",126,"0x8b5d6a56","sysram","sysram_data","code","Low",13,"No","custom/system"
"small_symbol_4513","module_9","file_63.c","data",96,"0x8816869c","sysram","sysram_data","init","Low",29,"No","core/mlm"
"small_symbol_5271","module_13","file_53.c","data",118,"0x874f17db","sysram","sysram_data","ro_after_write","Low",19,"No","open_base/prj_ram"
"small_symbol_4925","module_15","file_53.c","data",55,"0x86494ecc","sysram","sysram_data","always_power_on","Low",3,"No","base/prj_ram"
"small_symbol_6328","module_12","file_65.c","bss",112,"0x832f5bcc","sysram","sysram_data","ro_after_write","Low",20,"No","open_base/hal"
"small_symbol_1776","module_1","file_14.c","data",44,"0x862a3e13","ext_memory2","ext_memory2_data","data","Low",13,"No","open_core/mlm"
"small_symbol_5433","module_16","file_4.c","bss",31,"0x891d8881","ext_memory2","ext_memory2_data","code","Low",4,"No","base/hal"
"small_symbol_4824","module_7","file_45.c","bss",103,"0x8934c867","sysram","sysram_data","always_power_on","Low",11,"No","open_base/prj_ram"
"small_symbol_1096","module_6","file_79.c","code",103,"0x8b7f2ea6","sysram","sysram_data","data","Low",0,"No","core/rlm"
"small_symbol_9800","module_7","file_53.c","bss",103,"0x8f1d82c8","ext_memory1","ext_memory1_data","init","Low",9,"No","open_core/system"
"small_symbol_2163","module_10","file_65.c","data",33,"0x8b29d3eb","sysram","sysram_data","ro_after_write","Low",21,"No","base/hal"
"small_symbol_9451","module_10","file_15.c","code",48,"0x87653ca6","ext_memory1","ext_memory1_data","code","Low",2,"No","open_core/system"
"small_symbol_2118","module_13","file_51.c","data",60,"0x836a3853","sysram","sysram_data","always_power_on","Low",2,"No","core/system"
"small_symbol_5668","module_10","file_77.c","code",69,"0x896ac82d","ext_memory1","ext_memory1_data","data","Low",8,"No","base/prj_ram"
"small_symbol_2767","module_1","file_65.c","bss",89,"0x85d77e6d","sysram","sysram_data","code","Low",22,"No","core/middle"
"small_symbol_4652","module_4","file_77.c","data",42,"0x89025b4e","sysram","sysram_data","always_power_on","Low",7,"No","core/rlm"
"small_symbol_7650","module_11","file_54.c","data",36,"0x88d6d5df","sysram","sysram_data","code","Low",6,"No","open_base/hal"
"small_symbol_8754","module_9","file_11.c","data",57,"0x8c356949","ext_memory1","ext_memory1_data","code","Low",16,"No","open_base/prj_ram"
"small_symbol_7898","module_12","file_12.c","bss",67,"0x808ae4d0","sysram","sysram_data","data","Low",0,"No","open_core/mlm"
"small_symbol_6767","module_3","file_46.c","bss",92,"0x8268e405","sysram","sysram_data","always_power_on","Low",25,"No","open_core/rlm"
"small_symbol_6408","module_7","file_77.c","bss",85,"0x879ba4d6","sysram","sysram_data","data","Low",23,"No","open_core/system"
"small_symbol_7234","module_8","file_27.c","bss",28,"0x802360be","sysram","sysram_data","init","Low",13,"No","open_base/prj_ram"
"small_symbol_2632","module_5","file_10.c","data",78,"0x837c6e26","ext_memory2","ext_memory2_data","code","Low",6,"No","custom/system"
"small_symbol_9789","module_10","file_39.c","bss",109,"0x8b1199cd","sysram","sysram_data","always_power_on","Low",23,"No","open_core/rlm"
"small_symbol_4676","module_6","file_6.c","bss",40,"0x8a8b694c","ext_memory1","ext_memory1_data","data","Low",26,"No","open_core/mlm"
"small_symbol_5427","module_2","file_50.c","bss",72,"0x8f041303","ext_memory2","ext_memory2_data","always_power_on","Low",24,"No","customer"
"small_symbol_4556","module_6","file_50.c","bss",25,"0x8fac77ff","sysram","sysram_data","init","Low",17,"No","open_base/exthal"
"small_symbol_6486","module_7","file_10.c","code",127,"0x89741e72","sysram","sysram_data","code","Low",3,"No","open_core/mlm"
"small_symbol_7831","module_10","file_42.c","bss",43,"0x8da281de","ext_memory1","ext_memory1_data","init","Low",22,"No","open_core/rlm"
"small_symbol_1515","module_8","file_41.c","data",32,"0x83a99311","ext_memory1","ext_memory1_data","ro_after_write","Low",16,"No","base/hal"
"small_symbol_6608","module_8","file_8.c","data",95,"0x8c65e826","sysram","sysram_data","always_power_on","Low",0,"No","open_core/system"
"small_symbol_7040","module_4","file_14.c","bss",29,"0x854e09ec","sysram","sysram_data","ro_after_write","Low",26,"No","core/rlm"
"small_symbol_5866","module_7","file_62.c","data",99,"0x8233ec79","sysram","sysram_data","init","Low",5,"No","base/hal"
"small_symbol_7760","module_3","file_21.c","bss",94,"0x873bcd55","sysram","sysram_data","data","Low",7,"No","base/hal"
"small_symbol_4770","module_12","file_35.c","code",17,"0x8626cbf0","sysram","sysram_data","code","Low",26,"No","base/hal"
"small_symbol_8432","module_6","file_33.c","bss",105,"0x8dd9c2b6","ext_memory1","ext_memory1_data","always_power_on","Low",12,"No","open_core/middle"
"small_symbol_4073","module_2","file_60.c","data",118,"0x8c423b1a","ext_memory1","ext_memory1_data","data","Low",3,"No","core/mlm"
"small_symbol_6509","module_10","file_17.c","code",94,"0x80697473","sysram","sysram_data","always_power_on","Low",15,"No","open_core/system"
"small_symbol_6834","module_2","file_69.c","code",98,"0x832950c7","sysram","sysram_data","always_power_on","Low",15,"No","open_base/prj_ram"
"small_symbol_9553","module_12","file_21.c","bss",68,"0x8b991d4f","sysram","sysram_data","init","Low",23,"No","open_core/mlm"
"small_symbol_6274","module_3","file_34.c","data",36,"0x89d8e9bf","ext_memory1","ext_memory1_data","code","Low",24,"No","core/rlm"
"small_symbol_9334","module_12","file_41.c","data",22,"0x8f44b8f9","sysram","sysram_data","data","Low",6,"No","open_base/prj_ram"
"small_symbol_6521","module_6","file_28.c","data",114,"0x8781cf28","sysram","sysram_data","ro_after_write","Low",0,"No","open_core/middle"
"small_symbol_9064","module_16","file_45.c","bss",119,"0x87ee5779","ext_memory2","ext_memory2_data","data","Low",25,"No","open_core/system"
"small_symbol_9616","module_16","file_4.c","code",117,"0x8195472f","sysram","sysram_data","init","Low",30,"No","open_core/mlm"
"small_symbol_4303","module_12","file_9.c","code",114,"0x888ffa53","sysram","sysram_data","ro_after_write","Low",1,"No","open_core/mlm"
"small_symbol_6715","module_14","file_36.c","code",48,"0x8744497c","sysram","sysram_data","always_power_on","Low",0,"No","base/exthal"
"small_symbol_4999","module_6","file_25.c","bss",29,"0x84f8f27e","sysram","sysram_data","data","Low",18,"No","base/exthal"
"small_symbol_9905","module_7","file_74.c","code",49,"0x89740479","ext_memory1","ext_memory1_data","always_power_on","Low",30,"No","open_base/prj_ram"
"small_symbol_9699","module_16","file_79.c","code",114,"0x8833c93f","ext_memory2","ext_memory2_data","init","Low",22,"No","custom/system"
"small_symbol_6423","module_8","file_19.c","data",73,"0x89873f6a","sysram","sysram_data","data","Low",25,"No","base/exthal"
"small_symbol_9648","module_10","file_1.c","data",87,"0x8812cab3","sysram","sysram_data","ro_after_write","Low",22,"No","core/mlm"
"small_symbol_9867","module_8","file_36.c","bss",26,"0x89b94180","ext_memory2","ext_memory2_data","always_power_on","Low",12,"No","open_core/mlm"
"small_symbol_8480","module_10","file_35.c","bss",58,"0x86ad0578","sysram","sysram_data","code","Low",18,"No","open_core/rlm"
"small_symbol_8874","module_15","file_44.c","data",113,"0x82ced5e1","sysram","sysram_data","init","Low",25,"No","open_core/mlm"
"small_symbol_1625","module_8","file_37.c","bss",52,"0x844e0420","sysram","sysram_data","init","Low",14,"No","customer"
"small_symbol_8836","module_7","file_49.c","code",44,"0x8f4a176f","sysram","sysram_data","init","Low",15,"No","base/prj_ram"
"small_symbol_9231","module_13","file_54.c","code",74,"0x8222fe48","ext_memory1","ext_memory1_data","code","Low",0,"No","base/exthal"
"small_symbol_9858","module_6","file_14.c","bss",21,"0x8fc1ae23","ext_memory1","ext_memory1_data","ro_after_write","Low",12,"No","base/prj_ram"
"small_symbol_4067","module_12","file_13.c","code",26,"0x8b1722e2","ext_memory1","ext_memory1_data","ro_after_write","Low",26,"No","open_base/prj_ram"
"small_symbol_6459","module_6","file_38.c","code",73,"0x81419e50","sysram","sysram_data","code","Low",10,"No","open_base/exthal"
"small_symbol_5143","module_8","file_54.c","bss",18,"0x87fd1639","sysram","sysram_data","always_power_on","Low",23,"No","open_core/system"
"small_symbol_1658","module_2","file_43.c","bss",76,"0x8c5014fd","sysram","sysram_data","always_power_on","Low",6,"No","open_base/hal"
"small_symbol_9178","module_7","file_71.c","code",104,"0x8b5d071f","ext_memory2","ext_memory2_data","init","Low",2,"No","base/hal"
"small_symbol_8118","module_1","file_80.c","bss",112,"0x87d317ab","ext_memory2","ext_memory2_data","always_power_on","Low",5,"No","custom/system"
"small_symbol_6022","module_16","file_71.c","code",77,"0x819d7a35","sysram","sysram_data","always_power_on","Low",22,"No","custom/system"
"small_symbol_7165","module_13","file_74.c","bss",103,"0x8b83ac10","sysram","sysram_data","always_power_on","Low",12,"No","custom/system"
"small_symbol_6614","module_13","file_53.c","data",36,"0x879cb6b1","sysram","sysram_data","ro_after_write","Low",14,"No","open_base/hal"
"small_symbol_1848","module_3","file_75.c","bss",71,"0x883103de","sysram","sysram_data","init","Low",29,"No","open_base/prj_ram"
"small_symbol_3112","module_1","file_66.c","data",123,"0x88936523","sysram","sysram_data","always_power_on","Low",3,"No","core/mlm"
"small_symbol_8211","module_8","file_15.c","data",54,"0x8f7a8700","sysram","sysram_data","data","Low",4,"No","open_core/mlm"
"small_symbol_2894","module_5","file_80.c","code",64,"0x8f1c854f","sysram","sysram_data","data","Low",11,"No","open_core/rlm"
"small_symbol_5130","module_9","file_64.c","bss",44,"0x8f64a2e2","ext_memory2","ext_memory2_data","data","Low",15,"No","core/middle"
"small_symbol_2512","module_9","file_77.c","data",70,"0x8ddcfe06","ext_memory2","ext_memory2_data","always_power_on","Low",1,"No","core/mlm"
"small_symbol_7427","module_5","file_45.c","data",30,"0x89a68ae4","sysram","sysram_data","code","Low",22,"No","customer"
"small_symbol_3199","module_16","file_27.c","code",90,"0x8d2fe3d4","ext_memory1","ext_memory1_data","always_power_on","Low",22,"No","base/hal"
"small_symbol_9051","module_15","file_68.c","code",22,"0x8ba2fe76","ext_memory2","ext_memory2_data","always_power_on","Low",24,"No","base/hal"
"small_symbol_1860","module_2","file_19.c","data",63,"0x86df6026","sysram","sysram_data","ro_after_write","Low",20,"No","open_core/rlm"
"small_symbol_4951","module_12","file_25.c","bss",67,"0x818616f2","ext_memory2","ext_memory2_data","ro_after_write","Low",20,"No","open_core/mlm"
"small_symbol_2692","module_7","file_50.c","code",37,"0x890b955f","ext_memory2","ext_memory2_data","init","Low",10,"No","open_core/mlm"
"small_symbol_1041","module_14","file_5.c","code",55,"0x86dbb2ec","sysram","sysram_data","data","Low",9,"No","core/rlm"
"small_symbol_1547","module_13","file_40.c","data",65,"0x84ed5563","ext_memory2","ext_memory2_data","data","Low",16,"No","custom/system"
"small_symbol_7480","module_12","file_66.c","code",102,"0x8e0f97fb","sysram","sysram_data","ro_after_write","Low",19,"No","core/system"
"small_symbol_4393","module_15","file_16.c","data",55,"0x826f08f9","ext_memory1","ext_memory1_data","data","Low",12,"No","open_base/prj_ram"
"small_symbol_6677","module_5","file_36.c","data",50,"0x8e2ded2a","sysram","sysram_data","init","Low",27,"No","core/mlm"
"small_symbol_4769","module_16","file_9.c","code",106,"0x85784224","ext_memory2","ext_memory2_data","init","Low",29,"No","core/rlm"
"small_symbol_8957","module_1","file_74.c","code",27,"0x856112d9","sysram","sysram_data","data","Low",8,"No","base/exthal"
"small_symbol_6651","module_4","file_44.c","data",87,"0x8a37794c","ext_memory1","ext_memory1_data","data","Low",8,"No","open_core/system"
"small_symbol_9539","module_6","file_57.c","bss",28,"0x891abfe5","sysram","sysram_data","ro_after_write","Low",24,"No","core/mlm"
"small_symbol_1559","module_13","file_78.c","bss",67,"0x8da80bb0","sysram","sysram_data","init","Low",27,"No","customer"
"small_symbol_8245","module_1","file_14.c","code",49,"0x8bc15e37","ext_memory1","ext_memory1_data","init","Low",12,"No","open_core/system"
"small_symbol_7613","module_13","file_25.c","bss",61,"0x8a5993ef","sysram","sysram_data","data","Low",23,"No","open_base/hal"
"small_symbol_4756","module_13","file_40.c","code",65,"0x8ae319ee","sysram","sysram_data","init","Low",11,"No","open_core/middle"
"small_symbol_4206","module_16","file_40.c","bss",119,"0x8394519d","sysram","sysram_data","always_power_on","Low",1,"No","custom/system"
"small_symbol_5569","module_6","file_1.c","bss",79,"0x8693d811","ext_memory2","ext_memory2_data","ro_after_write","Low",0,"No","open_base/prj_ram"
"small_symbol_9155","module_15","file_55.c","bss",86,"0x8c465523","sysram","sysram_data","data","Low",11,"No","open_core/middle"
"small_symbol_5086","module_1","file_32.c","data",63,"0x86e70947","ext_memory1","ext_memory1_data","ro_after_write","Low",0,"No","open_base/prj_ram"
"small_symbol_2916","module_12","file_28.c","code",95,"0x8b7319c9","ext_memory2","ext_memory2_data","init","Low",21,"No","open_base/hal"
"small_symbol_4939","module_7","file_13.c","data",50,"0x8f026634","ext_memory1","ext_memory1_data","data","Low",23,"No","core/mlm"
"small_symbol_8140","module_10","file_53.c","code",18,"0x8f392023","ext_memory2","ext_memory2_data","init","Low",26,"No","open_core/mlm"
"small_symbol_9384","module_11","file_5.c","bss",42,"0x8253f943","ext_memory1","ext_memory1_data","ro_after_write","Low",29,"No","open_core/middle"
"small_symbol_8801","module_6","file_76.c","bss",28,"0x8e3ef231","sysram","sysram_data","code","Low",27,"No","custom/system"
"small_symbol_3876","module_15","file_23.c","bss",114,"0x8ef1032b","sysram","sysram_data","data","Low",32,"No","open_core/mlm"
"small_symbol_8821","module_5","file_1.c","code",120,"0x8e792817","sysram","sysram_data","ro_after_write","Low",9,"No","core/mlm"
"small_symbol_5003","module_2","file_23.c","bss",23,"0x8c33ef03","ext_memory2","ext_memory2_data","init","Low",15,"No","core/middle"
"small_symbol_8684","module_8","file_7.c","data",23,"0x8e4435e1","sysram","sysram_data","code","Low",28,"No","open_base/exthal"
"small_symbol_7359","module_1","file_26.c","code",51,"0x80e998af","sysram","sysram_data","always_power_on","Low",12,"No","core/system"
"small_symbol_9818","module_2","file_80.c","code",96,"0x89b84ff2","sysram","sysram_data","ro_after_write","Low",4,"No","open_base/prj_ram"
"small_symbol_6654","module_14","file_27.c","bss",46,"0x81e230e3","sysram","sysram_data","code","Low",21,"No","open_core/middle"
"small_symbol_4668","module_8","file_62.c","bss",110,"0x89faecd8","sysram","sysram_data","code","Low",25,"No","open_base/hal"
"small_symbol_9735","module_5","file_40.c","bss",125,"0x83f96ed0","sysram","sysram_data","code","Low",3,"No","core/middle"
"small_symbol_2570","module_4","file_22.c","bss",119,"0x8b8d7928","sysram","sysram_data","ro_after_write","Low",24,"No","open_base/prj_ram"
"small_symbol_6868","module_9","file_15.c","code",66,"0x83239725","sysram","sysram_data","data","Low",2,"No","custom/system"
"small_symbol_4919","module_6","file_53.c","code",46,"0x879de53f","sysram","sysram_data","init","Low",23,"No","open_core/mlm"
"small_symbol_8562","module_6","file_22.c","code",102,"0x81547fca","sysram","sysram_data","ro_after_write","Low",23,"No","core/middle"
"small_symbol_1063","module_1","file_18.c","code",127,"0x8c285d3e","ext_memory1","ext_memory1_data","always_power_on","Low",25,"No","open_base/hal"
"small_symbol_8406","module_1","file_78.c","bss",25,"0x852f14f7","sysram","sysram_data","ro_after_write","Low",19,"No","open_base/prj_ram"
"small_symbol_6583","module_7","file_65.c","data",34,"0x82bf7e05","sysram","sysram_data","init","Low",7,"No","core/middle"
"small_symbol_1057","module_3","file_60.c","data",48,"0x8ff384f8","ext_memory1","ext_memory1_data","always_power_on","Low",1,"No","core/system"
"small_symbol_8032","module_16","file_13.c","code",90,"0x8df76d29","sysram","sysram_data","code","Low",30,"No","core/rlm"
"small_symbol_7319","module_9","file_37.c","data",108,"0x8b6c7da1","sysram","sysram_data","init","Low",32,"No","base/hal"
"small_symbol_7745","module_2","file_68.c","code",73,"0x85a8ee54","ext_memory2","ext_memory2_data","always_power_on","Low",15,"No","core/system"
"small_symbol_6436","module_14","file_1.c","bss",25,"0x871b2bcd","sysram","sysram_data","code","Low",24,"No","customer"
"small_symbol_5083","module_6","file_8.c","data",60,"0x856e59bb","ext_memory2","ext_memory2_data","code","Low",12,"No","core/middle"
"small_symbol_9954","module_12","file_65.c","code",74,"0x822e7c22","ext_memory2","ext_memory2_data","data","Low",1,"No","open_base/prj_ram"
"small_symbol_2484","module_16","file_49.c","data",71,"0x8443026f","sysram","sysram_data","data","Low",30,"No","base/prj_ram"
"small_symbol_7043","module_15","file_63.c","code",92,"0x85276a23","sysram","sysram_data","always_power_on","Low",16,"No","core/middle"
"small_symbol_5213","module_2","file_34.c","bss",94,"0x8b69bc4a","ext_memory1","ext_memory1_data","always_power_on","Low",25,"No","open_base/prj_ram"
